"","Year","st","State","Gini","GeoFIPS","Region","pc_income","Index","realpc_income"
"333",1936,41,"South Carolina",0.42296439409256," 45000",5,256,13.9,18.4172661870504
"334",1936,42,"South Dakota",0.377547204494476," 46000",4,248,13.9,17.841726618705
"335",1936,43,"Tennessee",0.442313849925995," 47000",5,303,13.9,21.7985611510791
"336",1936,44,"Texas",0.446341097354889," 48000",6,372,13.9,26.7625899280576
"337",1936,45,"Utah",0.419264763593674," 49000",7,463,13.9,33.3093525179856
"338",1936,46,"Vermont",0.415600568056107," 50000",1,470,13.9,33.8129496402878
"339",1936,47,"Virginia",0.439047127962112," 51000",5,394,13.9,28.3453237410072
"340",1936,48,"Washington",0.401921600103378," 53000",8,570,13.9,41.0071942446043
"341",1936,49,"West Virginia",0.430605202913284," 54000",5,391,13.9,28.1294964028777
"342",1936,50,"Wisconsin",0.456797748804092," 55000",3,518,13.9,37.2661870503597
"343",1936,51,"Wyoming",0.394149154424667," 56000",7,552,13.9,39.7122302158273
"344",1937,1,"Alabama",0.418870836496353," 01000",5,266,14.4,18.4722222222222
"345",1937,3,"Arizona",0.362960427999496," 04000",6,506,14.4,35.1388888888889
"346",1937,4,"Arkansas",0.412240862846375," 05000",5,253,14.4,17.5694444444444
"347",1937,5,"California",0.44411227107048," 06000",8,801,14.4,55.625
"348",1937,6,"Colorado",0.463024318218231," 08000",7,534,14.4,37.0833333333333
"349",1937,7,"Connecticut",0.521627366542816," 09000",1,870,14.4,60.4166666666667
"350",1937,8,"Delaware",0.686786472797394," 10000",2,955,14.4,66.3194444444444
"351",1937,9,"District of Columbia",0.402695894241333," 11000",2,1211,14.4,84.0972222222222
"352",1937,10,"Florida",0.529911875724792," 12000",5,491,14.4,34.0972222222222
"353",1937,11,"Georgia",0.426494151353836," 13000",5,312,14.4,21.6666666666667
"354",1937,13,"Idaho",0.333808660507202," 16000",7,421,14.4,29.2361111111111
"355",1937,14,"Illinois",0.466145217418671," 17000",3,734,14.4,50.9722222222222
"356",1937,15,"Indiana",0.425208181142807," 18000",3,546,14.4,37.9166666666667
"357",1937,16,"Iowa",0.40616574883461," 19000",4,513,14.4,35.625
"358",1937,17,"Kansas",0.412241965532303," 20000",4,427,14.4,29.6527777777778
"359",1937,18,"Kentucky",0.429411709308624," 21000",5,339,14.4,23.5416666666667
"360",1937,19,"Louisiana",0.430877059698105," 22000",5,352,14.4,24.4444444444444
"361",1937,20,"Maine",0.476409465074539," 23000",1,514,14.4,35.6944444444444
"362",1937,21,"Maryland",0.448090463876724," 24000",2,674,14.4,46.8055555555556
"363",1937,22,"Massachusetts",0.468979328870773," 25000",1,742,14.4,51.5277777777778
"364",1937,23,"Michigan",0.440677642822266," 26000",3,687,14.4,47.7083333333333
"365",1937,24,"Minnesota",0.439498424530029," 27000",4,538,14.4,37.3611111111111
"366",1937,25,"Mississippi",0.43292573094368," 28000",5,220,14.4,15.2777777777778
"367",1937,26,"Missouri",0.465106993913651," 29000",4,508,14.4,35.2777777777778
"368",1937,27,"Montana",0.327389508485794," 30000",7,514,14.4,35.6944444444444
"369",1937,28,"Nebraska",0.403014004230499," 31000",4,414,14.4,28.75
"370",1937,29,"Nevada",0.456245571374893," 32000",8,775,14.4,53.8194444444444
"371",1937,30,"New Hampshire",0.46879056096077," 33000",1,570,14.4,39.5833333333333
"372",1937,31,"New Jersey",0.453341960906982," 34000",2,753,14.4,52.2916666666667
"373",1937,32,"New Mexico",0.374950289726257," 35000",6,362,14.4,25.1388888888889
"374",1937,33,"New York",0.506292939186096," 36000",2,848,14.4,58.8888888888889
"375",1937,34,"North Carolina",0.477213263511658," 37000",5,321,14.4,22.2916666666667
"376",1937,35,"North Dakota",0.35978040099144," 38000",4,324,14.4,22.5
"377",1937,36,"Ohio",0.456810504198074," 39000",3,651,14.4,45.2083333333333
"378",1937,37,"Oklahoma",0.443590641021729," 40000",6,375,14.4,26.0416666666667
"379",1937,38,"Oregon",0.398910105228424," 41000",8,556,14.4,38.6111111111111
"380",1937,39,"Pennsylvania",0.444750040769577," 42000",2,643,14.4,44.6527777777778
"381",1937,40,"Rhode Island",0.498009771108627," 44000",1,742,14.4,51.5277777777778
"382",1937,41,"South Carolina",0.421543836593628," 45000",5,271,14.4,18.8194444444444
"383",1937,42,"South Dakota",0.365520238876343," 46000",4,321,14.4,22.2916666666667
"384",1937,43,"Tennessee",0.433232218027115," 47000",5,332,14.4,23.0555555555556
"385",1937,44,"Texas",0.426184773445129," 48000",6,418,14.4,29.0277777777778
"386",1937,45,"Utah",0.398663699626923," 49000",7,447,14.4,31.0416666666667
"387",1937,46,"Vermont",0.415811985731125," 50000",1,485,14.4,33.6805555555556
"388",1937,47,"Virginia",0.427101403474808," 51000",5,426,14.4,29.5833333333333
"389",1937,48,"Washington",0.38935124874115," 53000",8,601,14.4,41.7361111111111
"390",1937,49,"West Virginia",0.403955578804016," 54000",5,419,14.4,29.0972222222222
"391",1937,50,"Wisconsin",0.430024236440659," 55000",3,551,14.4,38.2638888888889
"392",1937,51,"Wyoming",0.380437642335892," 56000",7,606,14.4,42.0833333333333
"393",1938,1,"Alabama",0.432354122400284," 01000",5,242,14.1,17.1631205673759
"394",1938,3,"Arizona",0.413241863250732," 04000",6,479,14.1,33.9716312056738
"395",1938,4,"Arkansas",0.43791863322258," 05000",5,228,14.1,16.1702127659574
"396",1938,5,"California",0.467261642217636," 06000",8,779,14.1,55.2482269503546
"397",1938,6,"Colorado",0.477438509464264," 08000",7,508,14.1,36.0283687943262
"398",1938,7,"Connecticut",0.507015824317932," 09000",1,779,14.1,55.2482269503546
"399",1938,8,"Delaware",0.673896253108978," 10000",2,801,14.1,56.8085106382979
"400",1938,9,"District of Columbia",0.389578759670258," 11000",2,1142,14.1,80.9929078014184
"401",1938,10,"Florida",0.565554261207581," 12000",5,466,14.1,33.0496453900709
"402",1938,11,"Georgia",0.43580636382103," 13000",5,288,14.1,20.4255319148936
"403",1938,13,"Idaho",0.372410118579865," 16000",7,421,14.1,29.8581560283688
"404",1938,14,"Illinois",0.459474623203278," 17000",3,652,14.1,46.2411347517731
"405",1938,15,"Indiana",0.432110011577606," 18000",3,472,14.1,33.4751773049645
"406",1938,16,"Iowa",0.423032402992249," 19000",4,451,14.1,31.9858156028369
"407",1938,17,"Kansas",0.460630893707275," 20000",4,383,14.1,27.1631205673759
"408",1938,18,"Kentucky",0.445241838693619," 21000",5,296,14.1,20.9929078014184
"409",1938,19,"Louisiana",0.436995059251785," 22000",5,347,14.1,24.6099290780142
"410",1938,20,"Maine",0.575481116771698," 23000",1,476,14.1,33.758865248227
"411",1938,21,"Maryland",0.447489112615585," 24000",2,644,14.1,45.6737588652482
"412",1938,22,"Massachusetts",0.468932747840881," 25000",1,683,14.1,48.4397163120567
"413",1938,23,"Michigan",0.440272986888885," 26000",3,574,14.1,40.709219858156
"414",1938,24,"Minnesota",0.432686269283295," 27000",4,493,14.1,34.9645390070922
"415",1938,25,"Mississippi",0.457232803106308," 28000",5,196,14.1,13.9007092198582
"416",1938,26,"Missouri",0.467550665140152," 29000",4,476,14.1,33.758865248227
"417",1938,27,"Montana",0.348577976226807," 30000",7,515,14.1,36.5248226950355
"418",1938,28,"Nebraska",0.4290392100811," 31000",4,402,14.1,28.5106382978723
"419",1938,29,"Nevada",0.46654748916626," 32000",8,785,14.1,55.6737588652482
"420",1938,30,"New Hampshire",0.463571935892105," 33000",1,537,14.1,38.0851063829787
"421",1938,31,"New Jersey",0.449295341968536," 34000",2,704,14.1,49.9290780141844
"422",1938,32,"New Mexico",0.399449855089188," 35000",6,338,14.1,23.9716312056738
"423",1938,33,"New York",0.51082181930542," 36000",2,801,14.1,56.8085106382979
"424",1938,34,"North Carolina",0.470279037952423," 37000",5,291,14.1,20.6382978723404
"425",1938,35,"North Dakota",0.397389620542526," 38000",4,282,14.1,20
"426",1938,36,"Ohio",0.452311098575592," 39000",3,565,14.1,40.0709219858156
"427",1938,37,"Oklahoma",0.476794600486755," 40000",6,345,14.1,24.468085106383
"428",1938,38,"Oregon",0.417734116315842," 41000",8,531,14.1,37.6595744680851
"429",1938,39,"Pennsylvania",0.443359225988388," 42000",2,570,14.1,40.4255319148936
"430",1938,40,"Rhode Island",0.490223407745361," 44000",1,683,14.1,48.4397163120567
"431",1938,41,"South Carolina",0.415872782468796," 45000",5,248,14.1,17.5886524822695
"432",1938,42,"South Dakota",0.416346669197083," 46000",4,317,14.1,22.4822695035461
"433",1938,43,"Tennessee",0.424859315156937," 47000",5,298,14.1,21.1347517730496
"434",1938,44,"Texas",0.457062035799026," 48000",6,404,14.1,28.6524822695035
"435",1938,45,"Utah",0.413901031017303," 49000",7,446,14.1,31.6312056737589
"436",1938,46,"Vermont",0.397470146417618," 50000",1,458,14.1,32.4822695035461
"437",1938,47,"Virginia",0.418810278177261," 51000",5,394,14.1,27.9432624113475
"438",1938,48,"Washington",0.38498118519783," 53000",8,583,14.1,41.3475177304965
"439",1938,49,"West Virginia",0.412972629070282," 54000",5,371,14.1,26.3120567375887
"440",1938,50,"Wisconsin",0.437298029661179," 55000",3,508,14.1,36.0283687943262
"441",1938,51,"Wyoming",0.407761037349701," 56000",7,560,14.1,39.7163120567376
"442",1939,1,"Alabama",0.409043401479721," 01000",5,251,13.9,18.0575539568345
"443",1939,3,"Arizona",0.38350236415863," 04000",6,491,13.9,35.3237410071942
"444",1939,4,"Arkansas",0.429459601640701," 05000",5,246,13.9,17.6978417266187
"445",1939,5,"California",0.425726056098938," 06000",8,790,13.9,56.8345323741007
"446",1939,6,"Colorado",0.440698534250259," 08000",7,519,13.9,37.3381294964029
"447",1939,7,"Connecticut",0.477001339197159," 09000",1,847,13.9,60.9352517985611
"448",1939,8,"Delaware",0.717184245586395," 10000",2,907,13.9,65.2517985611511
"449",1939,9,"District of Columbia",0.375493735074997," 11000",2,1164,13.9,83.7410071942446
"450",1939,10,"Florida",0.530246496200562," 12000",5,502,13.9,36.1151079136691
"451",1939,11,"Georgia",0.420868307352066," 13000",5,308,13.9,22.158273381295
"452",1939,13,"Idaho",0.37048465013504," 16000",7,431,13.9,31.0071942446043
"453",1939,14,"Illinois",0.434039741754532," 17000",3,710,13.9,51.0791366906475
"454",1939,15,"Indiana",0.410871475934982," 18000",3,518,13.9,37.2661870503597
"455",1939,16,"Iowa",0.406705230474472," 19000",4,468,13.9,33.6690647482014
"456",1939,17,"Kansas",0.430432736873627," 20000",4,382,13.9,27.4820143884892
"457",1939,18,"Kentucky",0.422617167234421," 21000",5,305,13.9,21.9424460431655
"458",1939,19,"Louisiana",0.430183976888657," 22000",5,359,13.9,25.8273381294964
"459",1939,20,"Maine",0.464281320571899," 23000",1,500,13.9,35.9712230215827
"460",1939,21,"Maryland",0.417476922273636," 24000",2,673,13.9,48.4172661870504
"461",1939,22,"Massachusetts",0.433231025934219," 25000",1,736,13.9,52.9496402877698
"462",1939,23,"Michigan",0.430804818868637," 26000",3,628,13.9,45.1798561151079
"463",1939,24,"Minnesota",0.41694438457489," 27000",4,517,13.9,37.1942446043165
"464",1939,25,"Mississippi",0.428658783435822," 28000",5,201,13.9,14.4604316546763
"465",1939,26,"Missouri",0.45766493678093," 29000",4,504,13.9,36.2589928057554
"466",1939,27,"Montana",0.336459189653397," 30000",7,530,13.9,38.1294964028777
"467",1939,28,"Nebraska",0.397339046001434," 31000",4,399,13.9,28.705035971223
"468",1939,29,"Nevada",0.455123662948608," 32000",8,864,13.9,62.158273381295
"469",1939,30,"New Hampshire",0.454870939254761," 33000",1,566,13.9,40.7194244604317
"470",1939,31,"New Jersey",0.420900374650955," 34000",2,757,13.9,54.4604316546763
"471",1939,32,"New Mexico",0.394377440214157," 35000",6,356,13.9,25.6115107913669
"472",1939,33,"New York",0.468139082193375," 36000",2,837,13.9,60.2158273381295
"473",1939,34,"North Carolina",0.472757995128632," 37000",5,312,13.9,22.4460431654676
"474",1939,35,"North Dakota",0.380791068077087," 38000",4,316,13.9,22.7338129496403
"475",1939,36,"Ohio",0.426490724086761," 39000",3,620,13.9,44.6043165467626
"476",1939,37,"Oklahoma",0.45061331987381," 40000",6,348,13.9,25.0359712230216
"477",1939,38,"Oregon",0.40317690372467," 41000",8,571,13.9,41.0791366906475
"478",1939,39,"Pennsylvania",0.453933864831924," 42000",2,609,13.9,43.8129496402878
"479",1939,40,"Rhode Island",0.468740284442902," 44000",1,732,13.9,52.6618705035971
"480",1939,41,"South Carolina",0.409525185823441," 45000",5,275,13.9,19.7841726618705
"481",1939,42,"South Dakota",0.399738043546677," 46000",4,341,13.9,24.5323741007194
"482",1939,43,"Tennessee",0.417715013027191," 47000",5,310,13.9,22.3021582733813
"483",1939,44,"Texas",0.433831602334976," 48000",6,417,13.9,30
"484",1939,45,"Utah",0.388625591993332," 49000",7,460,13.9,33.0935251798561
"485",1939,46,"Vermont",0.392416089773178," 50000",1,492,13.9,35.3956834532374
"486",1939,47,"Virginia",0.413609355688095," 51000",5,431,13.9,31.0071942446043
"487",1939,48,"Washington",0.367720246315002," 53000",8,618,13.9,44.4604316546763
"488",1939,49,"West Virginia",0.390722841024399," 54000",5,390,13.9,28.0575539568345
"489",1939,50,"Wisconsin",0.408304840326309," 55000",3,515,13.9,37.0503597122302
"490",1939,51,"Wyoming",0.425342679023743," 56000",7,586,13.9,42.158273381295
"491",1940,1,"Alabama",0.390596568584442," 01000",5,281,14,20.0714285714286
"492",1940,3,"Arizona",0.356549024581909," 04000",6,506,14,36.1428571428571
"493",1940,4,"Arkansas",0.402513951063156," 05000",5,257,14,18.3571428571429
"494",1940,5,"California",0.385997295379639," 06000",8,856,14,61.1428571428571
"495",1940,6,"Colorado",0.379946708679199," 08000",7,548,14,39.1428571428571
"496",1940,7,"Connecticut",0.410546839237213," 09000",1,931,14,66.5
"497",1940,8,"Delaware",0.67218416929245," 10000",2,1038,14,74.1428571428571
"498",1940,9,"District of Columbia",0.375989437103271," 11000",2,1221,14,87.2142857142857
"499",1940,10,"Florida",0.496536672115326," 12000",5,531,14,37.9285714285714
"500",1940,11,"Georgia",0.405336022377014," 13000",5,338,14,24.1428571428571
"501",1940,13,"Idaho",0.345219075679779," 16000",7,459,14,32.7857142857143
"502",1940,14,"Illinois",0.382150739431381," 17000",3,758,14,54.1428571428571
"503",1940,15,"Indiana",0.351993680000305," 18000",3,552,14,39.4285714285714
"504",1940,16,"Iowa",0.372522383928299," 19000",4,494,14,35.2857142857143
"505",1940,17,"Kansas",0.38772714138031," 20000",4,425,14,30.3571428571429
"506",1940,18,"Kentucky",0.369980484247208," 21000",5,322,14,23
"507",1940,19,"Louisiana",0.4016472697258," 22000",5,365,14,26.0714285714286
"508",1940,20,"Maine",0.424778521060944," 23000",1,532,14,38
"509",1940,21,"Maryland",0.397518366575241," 24000",2,723,14,51.6428571428571
"510",1940,22,"Massachusetts",0.378766238689423," 25000",1,793,14,56.6428571428571
"511",1940,23,"Michigan",0.342674076557159," 26000",3,683,14,48.7857142857143
"512",1940,24,"Minnesota",0.364749580621719," 27000",4,524,14,37.4285714285714
"513",1940,25,"Mississippi",0.410119324922562," 28000",5,212,14,15.1428571428571
"514",1940,26,"Missouri",0.410589039325714," 29000",4,520,14,37.1428571428571
"515",1940,27,"Montana",0.340805113315582," 30000",7,566,14,40.4285714285714
"516",1940,28,"Nebraska",0.393876522779465," 31000",4,440,14,31.4285714285714
"517",1940,29,"Nevada",0.404011517763138," 32000",8,902,14,64.4285714285714
"518",1940,30,"New Hampshire",0.401086509227753," 33000",1,586,14,41.8571428571429
"519",1940,31,"New Jersey",0.380972743034363," 34000",2,830,14,59.2857142857143
"520",1940,32,"New Mexico",0.381214588880539," 35000",6,377,14,26.9285714285714
"521",1940,33,"New York",0.428213566541672," 36000",2,883,14,63.0714285714286
"522",1940,34,"North Carolina",0.433400452136993," 37000",5,323,14,23.0714285714286
"523",1940,35,"North Dakota",0.354766696691513," 38000",4,352,14,25.1428571428571
"524",1940,36,"Ohio",0.364047139883041," 39000",3,664,14,47.4285714285714
"525",1940,37,"Oklahoma",0.400181263685226," 40000",6,374,14,26.7142857142857
"526",1940,38,"Oregon",0.369656562805176," 41000",8,611,14,43.6428571428571
"527",1940,39,"Pennsylvania",0.385392993688583," 42000",2,659,14,47.0714285714286
"528",1940,40,"Rhode Island",0.419480681419373," 44000",1,767,14,54.7857142857143
"529",1940,41,"South Carolina",0.39532870054245," 45000",5,314,14,22.4285714285714
"530",1940,42,"South Dakota",0.382727891206741," 46000",4,357,14,25.5
"531",1940,43,"Tennessee",0.395808756351471," 47000",5,339,14,24.2142857142857
"532",1940,44,"Texas",0.401451021432877," 48000",6,438,14,31.2857142857143
"533",1940,45,"Utah",0.34163624048233," 49000",7,484,14,34.5714285714286
"534",1940,46,"Vermont",0.393608629703522," 50000",1,519,14,37.0714285714286
"535",1940,47,"Virginia",0.383142322301865," 51000",5,480,14,34.2857142857143
"536",1940,48,"Washington",0.342563807964325," 53000",8,667,14,47.6428571428571
"537",1940,49,"West Virginia",0.345129519701004," 54000",5,409,14,29.2142857142857
"538",1940,50,"Wisconsin",0.364485800266266," 55000",3,548,14,39.1428571428571
"539",1940,51,"Wyoming",0.371567517518997," 56000",7,602,14,43
"540",1941,1,"Alabama",0.4297034740448," 01000",5,379,14.7,25.7823129251701
"541",1941,3,"Arizona",0.396617501974106," 04000",6,649,14.7,44.1496598639456
"542",1941,4,"Arkansas",0.429254710674286," 05000",5,344,14.7,23.4013605442177
"543",1941,5,"California",0.412201404571533," 06000",8,1034,14.7,70.3401360544218
"544",1941,6,"Colorado",0.425620853900909," 08000",7,655,14.7,44.5578231292517
"545",1941,7,"Connecticut",0.440152496099472," 09000",1,1159,14.7,78.843537414966
"546",1941,8,"Delaware",0.607578098773956," 10000",2,1179,14.7,80.2040816326531
"547",1941,9,"District of Columbia",0.410186678171158," 11000",2,1271,14.7,86.4625850340136
"548",1941,10,"Florida",0.4862260222435," 12000",5,634,14.7,43.1292517006803
"549",1941,11,"Georgia",0.442960530519485," 13000",5,432,14.7,29.3877551020408
"550",1941,13,"Idaho",0.352255463600159," 16000",7,594,14.7,40.4081632653061
"551",1941,14,"Illinois",0.423811703920364," 17000",3,901,14.7,61.2925170068027
"552",1941,15,"Indiana",0.367741733789444," 18000",3,726,14.7,49.3877551020408
"553",1941,16,"Iowa",0.370893985033035," 19000",4,603,14.7,41.0204081632653
"554",1941,17,"Kansas",0.385210812091827," 20000",4,556,14.7,37.8231292517007
"555",1941,18,"Kentucky",0.369579821825027," 21000",5,401,14.7,27.2789115646259
"556",1941,19,"Louisiana",0.427380800247192," 22000",5,465,14.7,31.6326530612245
"557",1941,20,"Maine",0.400984555482864," 23000",1,641,14.7,43.6054421768708
"558",1941,21,"Maryland",0.382300168275833," 24000",2,896,14.7,60.952380952381
"559",1941,22,"Massachusetts",0.422224968671799," 25000",1,921,14.7,62.6530612244898
"560",1941,23,"Michigan",0.354344487190247," 26000",3,834,14.7,56.734693877551
"561",1941,24,"Minnesota",0.356873899698257," 27000",4,616,14.7,41.9047619047619
"562",1941,25,"Mississippi",0.439114093780518," 28000",5,316,14.7,21.4965986394558
"563",1941,26,"Missouri",0.404450297355652," 29000",4,646,14.7,43.9455782312925
"564",1941,27,"Montana",0.370230168104172," 30000",7,708,14.7,48.1632653061225
"565",1941,28,"Nebraska",0.404342591762543," 31000",4,548,14.7,37.2789115646259
"566",1941,29,"Nevada",0.407593339681625," 32000",8,1001,14.7,68.0952380952381
